txn_id,customer_id,txn_ts,store_id,channel,gross_revenue,items_count
T0000000424,2379,2025-01-02 09:05:00,33,Online,12.32,1
T0000000425,2379,2025-01-02 14:57:00,13,Store,23.55,2
T0000000426,2594,2025-01-02 10:47:00,110,Store,27.35,4
T0000000427,2701,2025-01-02 11:59:00,61,Store,4.83,1
T0000000428,2826,2025-01-02 17:38:00,63,Store,17.81,2
T0000000429,2885,2025-01-02 18:34:00,22,Store,17.3,2
T0000000430,3015,2025-01-02 20:52:00,115,Store,33.3,5
T0000000431,3051,2025-01-02 19:02:00,12,Online,20.01,1
T0000000432,3147,2025-01-02 18:33:00,89,Store,12.91,1
T0000000433,3171,2025-01-02 13:41:00,100,Store,15.46,1
T0000000434,3229,2025-01-02 13:21:00,68,Store,10.09,1
T0000000435,3229,2025-01-02 13:44:00,27,Store,18.84,3
T0000000436,3282,2025-01-02 12:06:00,16,Store,14.14,1
T0000000437,3313,2025-01-02 12:39:00,14,Online,16.58,2
T0000000438,3450,2025-01-02 14:19:00,43,Store,16.86,1
T0000000439,3593,2025-01-02 18:53:00,63,Online,17.01,2
T0000000440,3605,2025-01-02 17:18:00,75,Store,19.09,3
T0000000441,3612,2025-01-02 18:12:00,9,Store,15.7,1
T0000000442,3665,2025-01-02 17:08:00,117,Online,25.43,3
T0000000443,3699,2025-01-02 09:19:00,1,Online,7.84,1
T0000000444,3914,2025-01-02 17:46:00,62,Online,35.4,4
T0000000445,3959,2025-01-02 15:41:00,88,Store,27.27,2
T0000000446,3982,2025-01-02 09:16:00,76,Store,3.36,1
T0000000447,4187,2025-01-02 15:57:00,87,Store,22.65,1
T0000000448,4289,2025-01-02 12:41:00,51,Store,13.72,1
T0000000449,4355,2025-01-02 19:39:00,119,Store,56.37,8
T0000000450,4451,2025-01-02 16:37:00,83,Store,6.96,1
T0000000451,4496,2025-01-02 09:10:00,8,Store,7.67,1
T0000000452,4513,2025-01-02 08:59:00,26,Online,11.27,1
T0000000453,4513,2025-01-02 20:49:00,118,Store,19.56,3
T0000000454,4600,2025-01-02 16:36:00,96,Store,28.17,4
T0000000455,4635,2025-01-02 13:51:00,85,Store,24.42,4
T0000000456,4635,2025-01-02 12:19:00,15,Store,20.53,1
T0000000457,4690,2025-01-02 13:03:00,44,Store,24.29,3
T0000000458,4690,2025-01-02 14:48:00,34,Store,25.09,4
T0000000459,4707,2025-01-02 20:40:00,109,Online,10.7,2
T0000000460,4915,2025-01-02 08:35:00,18,Store,37.45,5
T0000000461,4920,2025-01-02 11:15:00,89,Store,18.82,3
T0000000462,5157,2025-01-02 17:24:00,34,Online,21.65,5
T0000000463,5170,2025-01-02 17:24:00,73,Store,14.17,2
T0000000464,5248,2025-01-02 09:47:00,66,Online,13.11,4
T0000000465,5296,2025-01-02 10:01:00,72,Store,29.77,3
T0000000466,5399,2025-01-02 19:00:00,108,Store,17.7,2
T0000000467,5507,2025-01-02 13:54:00,22,Online,28.75,3
T0000000468,5582,2025-01-02 11:33:00,39,Store,16.52,1
T0000000469,5658,2025-01-02 15:29:00,11,Store,9.7,1
T0000000470,5703,2025-01-02 18:14:00,119,Store,18.55,2
T0000000471,5746,2025-01-02 20:53:00,14,Online,25.64,3
T0000000472,5799,2025-01-02 10:50:00,45,Store,17.31,2
T0000000473,5916,2025-01-02 19:04:00,1,Store,15.91,2
T0000000474,5925,2025-01-02 08:43:00,19,Store,8.71,1
T0000000475,6107,2025-01-02 09:38:00,59,Store,20.57,1
T0000000476,6139,2025-01-02 09:40:00,110,Store,30.74,3
T0000000477,6175,2025-01-02 20:02:00,34,Store,38.18,5
T0000000478,6291,2025-01-02 14:11:00,115,Online,21.14,3
T0000000479,6322,2025-01-02 10:12:00,7,Store,9.54,1
T0000000480,6323,2025-01-02 12:17:00,94,Store,17.38,1
T0000000481,6331,2025-01-02 18:03:00,4,Store,22.0,3
T0000000482,6341,2025-01-02 20:54:00,99,Online,13.63,2
T0000000483,6434,2025-01-02 17:40:00,119,Online,5.67,1
T0000000484,6481,2025-01-02 13:59:00,94,Store,27.3,3
T0000000485,6497,2025-01-02 11:08:00,21,Store,23.73,1
T0000000486,6501,2025-01-02 17:48:00,98,Store,22.05,2
T0000000487,6558,2025-01-02 11:34:00,104,Store,35.81,4
T0000000488,6651,2025-01-02 09:24:00,61,Store,17.8,3
T0000000489,6675,2025-01-02 20:03:00,79,Store,59.12,7
T0000000490,6687,2025-01-02 09:32:00,87,Store,16.34,1
T0000000491,6876,2025-01-02 15:56:00,4,Store,76.82,8
T0000000492,7015,2025-01-02 20:40:00,27,Store,9.03,1
T0000000493,7015,2025-01-02 09:11:00,54,Store,12.14,2
T0000000494,7035,2025-01-02 12:05:00,83,Store,17.84,2
T0000000495,7091,2025-01-02 20:14:00,80,Store,12.54,2
T0000000496,7169,2025-01-02 18:50:00,69,Online,36.1,3
T0000000497,7197,2025-01-02 14:59:00,92,Online,28.39,4
T0000000498,7217,2025-01-02 12:07:00,88,Store,11.27,3
T0000000499,7217,2025-01-02 14:59:00,12,Online,21.61,3
T0000000500,7231,2025-01-02 16:28:00,14,Store,11.53,1
T0000000501,7233,2025-01-02 11:57:00,93,Store,29.58,3
T0000000502,7328,2025-01-02 14:09:00,111,Store,18.72,1
T0000000503,7461,2025-01-02 10:07:00,13,Store,20.64,2
T0000000504,7473,2025-01-02 18:49:00,70,Store,38.96,6
T0000000505,7473,2025-01-02 14:50:00,89,Online,13.52,4
T0000000506,7484,2025-01-02 14:51:00,16,Store,15.35,1
T0000000507,7507,2025-01-02 16:49:00,108,Store,18.9,1
T0000000508,7512,2025-01-02 13:27:00,62,Store,5.86,1
T0000000509,7647,2025-01-02 19:16:00,4,Store,22.09,4
T0000000510,7665,2025-01-02 10:58:00,47,Store,13.35,2
T0000000511,7669,2025-01-02 09:16:00,108,Online,18.9,3
T0000000512,7672,2025-01-02 16:11:00,58,Store,33.39,5
T0000000513,7896,2025-01-02 17:58:00,36,Online,24.71,2
T0000000514,7946,2025-01-02 19:00:00,50,Store,23.61,4
T0000000515,7987,2025-01-02 10:22:00,18,Store,52.53,7
T0000000516,7988,2025-01-02 10:03:00,2,Store,11.96,1
T0000000517,8131,2025-01-02 11:42:00,102,Online,40.55,6
T0000000518,8131,2025-01-02 20:16:00,83,Store,47.02,5
T0000000519,8164,2025-01-02 15:59:00,3,Store,18.8,2
T0000000520,8288,2025-01-02 15:59:00,82,Store,26.84,3
T0000000521,8288,2025-01-02 17:02:00,83,Store,3.08,1
T0000000522,8377,2025-01-02 14:08:00,38,Store,17.77,2
T0000000523,8414,2025-01-02 13:41:00,24,Online,42.87,4
T0000000524,8546,2025-01-02 15:08:00,73,Store,39.62,4
T0000000525,8573,2025-01-02 12:34:00,23,Store,30.94,4
T0000000526,8587,2025-01-02 15:52:00,76,Online,27.36,4
T0000000527,8591,2025-01-02 16:10:00,1,Online,21.41,2
T0000000528,8591,2025-01-02 08:30:00,30,Store,8.12,1
T0000000529,8677,2025-01-02 13:15:00,8,Store,42.38,5
T0000000530,8794,2025-01-02 14:39:00,105,Store,20.58,3
T0000000531,8805,2025-01-02 18:23:00,115,Store,41.82,6
T0000000532,8854,2025-01-02 10:28:00,37,Store,43.67,5
T0000000533,8946,2025-01-02 13:44:00,49,Online,24.71,3
T0000000534,8951,2025-01-02 16:41:00,91,Store,25.92,4
T0000000535,8951,2025-01-02 12:11:00,117,Store,9.62,1
T0000000536,9035,2025-01-02 08:03:00,109,Online,32.14,3
T0000000537,9122,2025-01-02 10:47:00,71,Store,6.62,1
T0000000538,9285,2025-01-02 09:55:00,96,Store,15.81,2
T0000000539,9285,2025-01-02 10:12:00,32,Store,22.51,2
T0000000540,9497,2025-01-02 20:37:00,75,Online,8.43,3
T0000000541,9755,2025-01-02 11:24:00,109,Online,25.88,4
T0000000542,9921,2025-01-02 11:11:00,110,Store,42.89,5
T0000000543,9921,2025-01-02 12:26:00,18,Store,18.45,4
T0000000544,9946,2025-01-02 17:26:00,20,Store,16.25,3
T0000000545,9977,2025-01-02 17:55:00,115,Online,27.79,3
T0000000546,10093,2025-01-02 08:48:00,117,Online,18.34,2
T0000000547,10141,2025-01-02 08:12:00,14,Store,90.87,11
T0000000548,10165,2025-01-02 17:03:00,14,Store,12.39,3
T0000000549,10215,2025-01-02 13:08:00,16,Store,13.01,1
T0000000550,10219,2025-01-02 13:49:00,46,Store,23.12,4
T0000000551,10298,2025-01-02 17:56:00,63,Store,18.09,3
T0000000552,10427,2025-01-02 19:12:00,24,Store,35.6,3
T0000000553,10428,2025-01-02 08:38:00,89,Online,22.22,1
T0000000554,10489,2025-01-02 15:28:00,81,Store,14.02,1
T0000000555,10528,2025-01-02 20:01:00,47,Online,18.83,1
T0000000556,10650,2025-01-02 15:05:00,29,Store,15.83,1
T0000000557,10667,2025-01-02 12:22:00,18,Store,22.66,3
T0000000558,10725,2025-01-02 17:09:00,26,Store,27.11,4
T0000000559,10754,2025-01-02 12:48:00,72,Store,12.6,1
T0000000560,10803,2025-01-02 16:38:00,38,Store,9.26,1
T0000000561,10904,2025-01-02 15:14:00,74,Store,16.15,2
T0000000562,10904,2025-01-02 20:07:00,2,Store,107.72,11
T0000000563,10958,2025-01-02 15:30:00,42,Store,14.91,1
T0000000564,11011,2025-01-02 12:28:00,15,Online,14.85,3
T0000000565,11079,2025-01-02 19:34:00,21,Online,10.74,2
T0000000566,11115,2025-01-02 14:24:00,37,Store,19.38,2
T0000000567,11176,2025-01-02 20:01:00,98,Store,18.63,2
T0000000568,11226,2025-01-02 12:48:00,74,Store,11.16,2
T0000000569,11269,2025-01-02 17:49:00,91,Store,10.51,1
T0000000570,11293,2025-01-02 11:48:00,6,Store,23.6,3
T0000000571,11304,2025-01-02 15:42:00,63,Store,11.11,1
T0000000572,11348,2025-01-02 20:57:00,103,Online,25.19,3
T0000000573,11364,2025-01-02 11:54:00,103,Store,17.78,2
T0000000574,11364,2025-01-02 19:52:00,21,Online,6.71,1
T0000000575,11396,2025-01-02 14:44:00,58,Store,34.01,4
T0000000576,11422,2025-01-02 17:23:00,68,Store,14.53,1
T0000000577,11426,2025-01-02 14:00:00,96,Store,25.14,3
T0000000578,11453,2025-01-02 16:53:00,113,Store,25.02,5
T0000000579,11715,2025-01-02 13:31:00,70,Store,32.16,4
T0000000580,11806,2025-01-02 09:01:00,98,Store,16.49,3
T0000000581,11807,2025-01-02 12:22:00,31,Store,7.99,1
T0000000582,11825,2025-01-02 08:00:00,118,Store,14.15,3
T0000000583,11947,2025-01-02 09:25:00,64,Store,26.17,5
T0000000584,12006,2025-01-02 18:36:00,43,Store,10.71,2
T0000000585,12031,2025-01-02 11:12:00,16,Online,32.71,4
T0000000586,12171,2025-01-02 16:26:00,31,Store,8.43,3
T0000000587,12358,2025-01-02 09:51:00,94,Store,27.16,4
T0000000588,12376,2025-01-02 15:51:00,63,Store,14.35,2
T0000000589,12401,2025-01-02 13:52:00,79,Store,11.52,1
T0000000590,12434,2025-01-02 19:25:00,55,Store,16.66,3
T0000000591,12509,2025-01-02 08:13:00,16,Store,21.44,2
T0000000592,12525,2025-01-02 15:54:00,118,Store,43.98,7
T0000000593,12544,2025-01-02 11:07:00,55,Store,16.6,3
T0000000594,12614,2025-01-02 18:05:00,100,Store,13.61,1
T0000000595,12690,2025-01-02 19:26:00,56,Online,16.14,3
T0000000596,12724,2025-01-02 09:59:00,62,Online,25.45,2
T0000000597,12757,2025-01-02 18:44:00,94,Online,28.98,4
T0000000598,12785,2025-01-02 09:49:00,4,Store,20.14,3
T0000000599,12831,2025-01-02 14:50:00,101,Store,35.45,4
T0000000600,12950,2025-01-02 16:36:00,61,Store,22.59,4
T0000000601,13045,2025-01-02 14:07:00,59,Online,21.0,3
T0000000602,13277,2025-01-02 11:40:00,62,Store,19.52,1
T0000000603,13314,2025-01-02 12:58:00,88,Store,25.44,4
T0000000604,13464,2025-01-02 13:11:00,9,Store,24.5,4
T0000000605,13548,2025-01-02 17:49:00,18,Store,19.47,1
T0000000606,13572,2025-01-02 20:26:00,89,Store,23.08,3
T0000000607,13649,2025-01-02 14:21:00,110,Store,21.71,2
T0000000608,13714,2025-01-02 14:03:00,34,Store,23.37,1
T0000000609,13717,2025-01-02 20:51:00,85,Store,19.92,1
T0000000610,13722,2025-01-02 11:19:00,79,Store,19.84,3
T0000000611,13722,2025-01-02 17:47:00,52,Online,47.23,6
T0000000612,13811,2025-01-02 18:46:00,73,Store,20.88,2
T0000000613,13904,2025-01-02 19:07:00,32,Store,21.08,3
T0000000614,13904,2025-01-02 10:40:00,32,Store,22.83,3
T0000000615,13909,2025-01-02 16:24:00,9,Store,26.79,3
T0000000616,14017,2025-01-02 19:44:00,111,Store,17.89,1
T0000000617,14050,2025-01-02 16:33:00,12,Online,5.61,3
T0000000618,14093,2025-01-02 11:25:00,25,Store,11.52,2
T0000000619,14152,2025-01-02 16:48:00,82,Store,14.17,1
T0000000620,14186,2025-01-02 17:26:00,79,Online,7.46,1
T0000000621,14206,2025-01-02 20:49:00,69,Store,88.47,10
T0000000622,14395,2025-01-02 08:06:00,53,Store,36.15,5
T0000000623,14410,2025-01-02 12:36:00,37,Online,23.92,2
T0000000624,14544,2025-01-02 17:52:00,75,Online,11.03,2
T0000000625,14546,2025-01-02 08:02:00,106,Online,42.73,6
T0000000626,14652,2025-01-02 16:07:00,7,Online,20.82,2
T0000000627,14654,2025-01-02 15:20:00,39,Store,28.56,4
T0000000628,14775,2025-01-02 13:38:00,12,Store,24.2,3
T0000000629,14846,2025-01-02 09:39:00,31,Online,15.78,2
T0000000630,15062,2025-01-02 13:23:00,61,Store,23.49,3
T0000000631,15105,2025-01-02 09:51:00,113,Store,9.65,1
T0000000632,15138,2025-01-02 18:22:00,60,Online,16.65,2
T0000000633,15194,2025-01-02 20:24:00,34,Store,126.04,14
T0000000634,15204,2025-01-02 11:18:00,8,Store,16.53,1
T0000000635,15207,2025-01-02 09:40:00,102,Store,23.19,4
T0000000636,15240,2025-01-02 18:20:00,105,Store,17.62,1
T0000000637,15354,2025-01-02 09:31:00,103,Store,25.85,3
T0000000638,15441,2025-01-02 17:46:00,34,Store,33.68,6
T0000000639,15653,2025-01-02 12:20:00,6,Store,17.85,1
T0000000640,15653,2025-01-02 10:25:00,14,Store,15.57,4
T0000000641,15677,2025-01-02 11:11:00,78,Online,15.42,2
T0000000642,15718,2025-01-02 19:11:00,109,Store,11.53,1
T0000000643,15755,2025-01-02 16:21:00,117,Online,31.62,4
T0000000644,15776,2025-01-02 15:18:00,71,Online,8.91,2
T0000000645,16053,2025-01-02 20:47:00,111,Online,48.24,8
T0000000646,16312,2025-01-02 18:53:00,28,Store,45.75,6
T0000000647,16415,2025-01-02 10:44:00,71,Store,9.4,2
T0000000648,16425,2025-01-02 11:52:00,108,Online,37.49,2
T0000000649,16448,2025-01-02 12:19:00,29,Store,22.55,3
T0000000650,16448,2025-01-02 18:22:00,85,Store,17.9,2
T0000000651,16506,2025-01-02 09:52:00,67,Online,8.3,1
T0000000652,16587,2025-01-02 13:08:00,19,Store,30.5,5
T0000000653,16681,2025-01-02 16:05:00,48,Store,14.46,1
T0000000654,16685,2025-01-02 11:09:00,79,Store,10.88,1
T0000000655,16685,2025-01-02 18:48:00,105,Store,11.86,2
T0000000656,16909,2025-01-02 17:20:00,5,Store,11.14,2
T0000000657,16954,2025-01-02 20:23:00,3,Store,15.88,1
T0000000658,17041,2025-01-02 19:46:00,21,Online,14.03,2
T0000000659,17109,2025-01-02 20:29:00,115,Store,25.86,3
T0000000660,17794,2025-01-02 12:02:00,30,Store,11.76,1
T0000000661,17794,2025-01-02 18:37:00,12,Store,10.54,2
T0000000662,17879,2025-01-02 19:00:00,34,Store,10.78,1
T0000000663,18039,2025-01-02 14:30:00,83,Online,24.93,4
T0000000664,18057,2025-01-02 12:03:00,19,Store,24.76,5
T0000000665,18079,2025-01-02 14:52:00,40,Store,18.92,3
T0000000666,18079,2025-01-02 14:32:00,47,Online,17.15,1
T0000000667,18193,2025-01-02 15:11:00,75,Store,22.14,2
T0000000668,18260,2025-01-02 09:11:00,108,Store,25.99,3
T0000000669,18276,2025-01-02 18:50:00,46,Store,10.32,1
T0000000670,18761,2025-01-02 18:31:00,51,Store,31.22,2
T0000000671,18873,2025-01-02 10:59:00,103,Online,13.58,3
T0000000672,18896,2025-01-02 18:54:00,45,Online,16.97,2
T0000000673,18897,2025-01-02 12:54:00,73,Store,13.07,1
T0000000674,18910,2025-01-02 09:01:00,9,Store,18.15,3
T0000000675,18921,2025-01-02 19:01:00,44,Store,11.2,1
T0000000676,18921,2025-01-02 20:26:00,105,Store,21.71,2
T0000000677,18936,2025-01-02 12:08:00,108,Online,8.51,1
T0000000678,18946,2025-01-02 11:30:00,74,Online,16.91,1
T0000000679,18950,2025-01-02 19:23:00,92,Store,13.39,3
T0000000680,18950,2025-01-02 15:48:00,90,Store,11.08,1
T0000000681,18956,2025-01-02 16:48:00,31,Store,18.66,2
T0000000682,18956,2025-01-02 19:14:00,83,Store,7.22,1
T0000000683,18995,2025-01-02 11:20:00,119,Store,19.92,3
T0000000684,19117,2025-01-02 09:09:00,4,Store,7.7,2
T0000000685,19174,2025-01-02 09:53:00,37,Store,32.85,3
T0000000686,19181,2025-01-02 13:57:00,8,Store,23.04,4
T0000000687,19301,2025-01-02 16:09:00,29,Store,17.89,1
T0000000688,19318,2025-01-02 14:12:00,49,Store,27.05,5
T0000000689,19361,2025-01-02 09:12:00,87,Store,8.78,1
T0000000690,19361,2025-01-02 12:35:00,60,Online,20.42,2
T0000000691,19453,2025-01-02 19:19:00,21,Store,10.05,1
T0000000692,19461,2025-01-02 15:31:00,2,Store,59.15,5
T0000000693,19541,2025-01-02 10:36:00,69,Store,38.84,5
T0000000694,19570,2025-01-02 15:51:00,55,Store,10.61,1
T0000000695,19570,2025-01-02 13:11:00,59,Store,69.41,10
T0000000696,19635,2025-01-02 18:30:00,57,Store,12.14,2
T0000000697,19650,2025-01-02 12:18:00,85,Store,25.39,3
T0000000698,19681,2025-01-02 11:18:00,108,Online,22.84,3
T0000000699,19785,2025-01-02 13:45:00,71,Store,17.07,3
T0000000700,19837,2025-01-02 14:33:00,32,Online,24.19,2
T0000000701,19854,2025-01-02 08:43:00,64,Store,38.71,4
T0000000702,19913,2025-01-02 20:53:00,45,Store,24.25,3
T0000000703,19913,2025-01-02 08:56:00,25,Online,50.34,7
T0000000704,19995,2025-01-02 11:12:00,82,Store,73.81,9
T0000000705,19997,2025-01-02 15:00:00,78,Store,26.16,3
T0000000706,20007,2025-01-02 12:11:00,77,Store,11.32,3
T0000000707,20142,2025-01-02 08:20:00,15,Store,23.12,3
T0000000708,20207,2025-01-02 09:53:00,95,Store,9.97,1
T0000000709,20413,2025-01-02 13:19:00,45,Store,26.14,3
T0000000710,20456,2025-01-02 14:41:00,3,Online,53.92,7
T0000000711,20727,2025-01-02 10:03:00,104,Online,21.11,2
T0000000712,20831,2025-01-02 11:53:00,112,Online,7.37,2
T0000000713,20848,2025-01-02 09:24:00,57,Online,19.39,3
T0000000714,20858,2025-01-02 14:53:00,116,Online,12.95,2
T0000000715,20858,2025-01-02 11:17:00,49,Online,18.64,1
T0000000716,21055,2025-01-02 09:56:00,4,Store,11.88,1
T0000000717,21202,2025-01-02 08:14:00,111,Store,7.55,2
T0000000718,21264,2025-01-02 10:17:00,87,Online,41.41,6
T0000000719,21309,2025-01-02 13:48:00,104,Store,15.76,2
T0000000720,21319,2025-01-02 12:09:00,67,Online,43.24,4
T0000000721,21327,2025-01-02 09:54:00,1,Store,23.34,4
T0000000722,21427,2025-01-02 18:03:00,24,Store,16.29,1
T0000000723,21529,2025-01-02 17:20:00,67,Store,17.38,1
T0000000724,21561,2025-01-02 10:39:00,6,Store,49.81,5
T0000000725,21590,2025-01-02 09:57:00,31,Store,10.51,3
T0000000726,21590,2025-01-02 10:24:00,20,Store,13.1,2
T0000000727,21612,2025-01-02 19:35:00,11,Store,26.76,4
T0000000728,21621,2025-01-02 18:23:00,7,Online,11.55,1
T0000000729,21665,2025-01-02 10:23:00,97,Store,36.03,5
T0000000730,21680,2025-01-02 18:47:00,1,Store,35.83,4
T0000000731,21803,2025-01-02 12:28:00,47,Store,12.25,1
T0000000732,21816,2025-01-02 09:16:00,67,Store,19.86,3
T0000000733,21824,2025-01-02 11:29:00,105,Store,9.14,1
T0000000734,21861,2025-01-02 09:17:00,113,Store,32.11,3
T0000000735,21861,2025-01-02 11:48:00,58,Online,23.8,2
T0000000736,21869,2025-01-02 20:16:00,82,Store,11.32,2
T0000000737,21915,2025-01-02 11:55:00,80,Store,23.7,1
T0000000738,22016,2025-01-02 14:36:00,69,Store,21.94,2
T0000000739,22028,2025-01-02 18:36:00,115,Online,28.12,4
T0000000740,22070,2025-01-02 20:00:00,72,Store,10.45,2
T0000000741,22135,2025-01-02 19:37:00,69,Store,42.86,7
T0000000742,22143,2025-01-02 17:10:00,90,Store,9.92,2
T0000000743,22199,2025-01-02 16:07:00,9,Store,17.86,3
T0000000744,22269,2025-01-02 13:23:00,41,Store,21.52,3
T0000000745,22482,2025-01-02 10:57:00,28,Store,8.8,1
T0000000746,22490,2025-01-02 13:13:00,103,Store,13.48,1
T0000000747,22588,2025-01-02 18:04:00,72,Store,56.68,7
T0000000748,22610,2025-01-02 12:55:00,53,Store,16.41,1
T0000000749,22692,2025-01-02 09:02:00,92,Store,27.78,2
T0000000750,22714,2025-01-02 15:10:00,30,Store,25.15,1
T0000000751,22738,2025-01-02 18:35:00,8,Store,35.73,5
T0000000752,22921,2025-01-02 19:46:00,111,Store,49.43,5
T0000000753,23089,2025-01-02 20:03:00,11,Store,25.75,5
T0000000754,23230,2025-01-02 15:54:00,44,Store,23.11,3
T0000000755,23277,2025-01-02 16:09:00,4,Store,22.62,3
T0000000756,23280,2025-01-02 09:58:00,27,Store,41.05,5
T0000000757,23373,2025-01-02 09:44:00,105,Store,10.16,2
T0000000758,23407,2025-01-02 16:30:00,102,Online,15.74,3
T0000000759,23474,2025-01-02 16:52:00,97,Store,37.84,5
T0000000760,23509,2025-01-02 20:02:00,87,Store,9.53,3
T0000000761,23584,2025-01-02 20:04:00,6,Store,16.48,3
T0000000762,23648,2025-01-02 17:35:00,20,Store,11.92,2
T0000000763,23810,2025-01-02 13:08:00,89,Store,29.28,5
T0000000764,23831,2025-01-02 09:59:00,93,Store,8.43,2
T0000000765,23924,2025-01-02 16:42:00,119,Store,17.59,1
T0000000766,23961,2025-01-02 13:41:00,9,Store,30.77,4
T0000000767,24029,2025-01-02 15:33:00,116,Store,18.28,2
T0000000768,24362,2025-01-02 08:38:00,43,Store,24.66,4
T0000000769,24410,2025-01-02 12:08:00,41,Store,26.89,4
T0000000770,24662,2025-01-02 20:09:00,117,Store,9.51,1
T0000000771,24666,2025-01-02 11:07:00,68,Store,15.61,1
T0000000772,24708,2025-01-02 13:00:00,6,Online,14.81,2
T0000000773,24753,2025-01-02 12:35:00,22,Online,26.69,3
T0000000774,24788,2025-01-02 08:31:00,42,Store,24.38,2
T0000000775,24928,2025-01-02 08:54:00,51,Store,6.08,1
T0000000776,24928,2025-01-02 18:55:00,88,Store,47.62,5
T0000000777,24948,2025-01-02 13:06:00,24,Store,6.4,3
T0000000778,24950,2025-01-02 20:10:00,82,Store,41.65,5
T0000000779,24979,2025-01-02 13:09:00,63,Online,14.19,1
T0000000780,24979,2025-01-02 14:07:00,88,Store,22.43,4
T0000000781,28,2025-01-03 16:17:00,22,Store,30.67,3
T0000000782,195,2025-01-03 19:19:00,92,Store,42.22,6
T0000000783,254,2025-01-03 12:58:00,105,Store,9.73,1
T0000000784,254,2025-01-03 09:04:00,57,Store,12.34,1
T0000000785,292,2025-01-03 15:08:00,117,Store,10.29,1
T0000000786,293,2025-01-03 16:24:00,64,Store,15.35,3
T0000000787,312,2025-01-03 09:00:00,73,Store,22.77,3
T0000000788,391,2025-01-03 08:09:00,35,Store,62.88,8
T0000000789,393,2025-01-03 17:21:00,106,Store,20.99,1
T0000000790,397,2025-01-03 16:25:00,103,Online,12.53,2
T0000000791,436,2025-01-03 16:52:00,53,Store,19.66,3
T0000000792,442,2025-01-03 11:18:00,119,Store,38.39,5
T0000000793,460,2025-01-03 12:53:00,96,Store,48.28,7
T0000000794,472,2025-01-03 16:57:00,101,Store,8.12,2
T0000000795,540,2025-01-03 11:27:00,52,Online,23.3,3
T0000000796,550,2025-01-03 13:20:00,92,Store,28.92,4
T0000000797,775,2025-01-03 10:06:00,92,Online,12.0,2
T0000000798,775,2025-01-03 13:15:00,9,Online,31.05,1
T0000000799,810,2025-01-03 19:06:00,33,Store,12.82,1
T0000000800,832,2025-01-03 18:43:00,118,Store,35.23,3
T0000000801,869,2025-01-03 18:36:00,81,Store,35.36,4
T0000000802,911,2025-01-03 16:57:00,60,Store,30.52,6
T0000000803,978,2025-01-03 15:32:00,22,Store,20.45,1
T0000000804,1113,2025-01-03 13:38:00,78,Online,41.38,4
T0000000805,1139,2025-01-03 20:57:00,48,Store,15.26,2
T0000000806,1182,2025-01-03 12:46:00,1,Store,9.62,1
T0000000807,1246,2025-01-03 19:26:00,98,Store,9.31,2
T0000000808,1507,2025-01-03 13:35:00,57,Store,25.84,5
T0000000809,1515,2025-01-03 10:10:00,17,Store,19.51,1
