customer_id,signup_date,tenure_days,loyalty_tier,region,channel_pref,consent_email,consent_sms,baseline_buy_prob_daily,lifecycle
359,2024-12-12,109,Gold,West,Email,0,1,0.01524552680574431,Warm
360,2023-05-20,681,Silver,North,SMS,1,0,0.02041456036595256,Lapsed
361,2023-02-25,765,Silver,East,SMS,1,1,0.016506647728664725,Lapsed
362,2023-01-17,804,Gold,West,Email,1,1,0.020494344880089388,Lapsed
363,2024-08-19,224,Bronze,North,Email,0,1,0.010024463873911874,Lapsed
364,2023-01-14,807,Bronze,North,SMS,1,0,0.011064189892264698,Lapsed
365,2024-11-21,130,Silver,East,Push,1,1,0.013570555247970364,Lapsed
366,2023-12-06,481,Gold,South,Email,1,0,0.017275025711303408,Warm
367,2024-01-18,438,Bronze,South,Push,1,0,0.009599365969941404,Warm
368,2024-05-31,304,Silver,West,SMS,1,1,0.016530008250188976,Lapsed
369,2025-02-10,49,Bronze,North,Email,1,0,0.008163546444563026,New
370,2023-04-30,701,Bronze,North,Push,1,0,0.013397764654333627,Warm
371,2024-05-14,321,Gold,West,Email,1,0,0.016019270768944424,Lapsed
372,2023-08-04,605,Bronze,East,Push,1,0,0.009990871219769538,Lapsed
373,2024-03-10,386,Bronze,East,Email,1,1,0.010435243551280128,Warm
374,2024-04-10,355,Silver,South,Email,1,1,0.013384004159080882,Lapsed
375,2023-01-20,801,Bronze,West,SMS,1,1,0.01092038905143067,Lapsed
376,2024-12-09,112,Bronze,North,Push,1,1,0.005615030657777911,Warm
377,2023-05-31,670,Gold,North,Push,1,1,0.02193742813673012,Warm
378,2023-05-22,679,Bronze,South,Email,1,1,0.010992334092077012,Warm
379,2024-04-05,360,Silver,East,SMS,1,1,0.015852387639112803,Lapsed
380,2024-07-16,258,Bronze,North,SMS,1,1,0.006374345686391565,Lapsed
381,2025-02-25,34,Bronze,South,Email,1,0,0.004827671150436521,New
382,2022-12-07,845,Silver,East,Email,1,0,0.01394843554466353,Lapsed
383,2022-11-28,854,Bronze,East,SMS,1,0,0.006915040077566363,Lapsed
384,2024-08-04,239,Gold,North,Email,1,1,0.018149277951104013,Warm
385,2025-02-02,57,Gold,East,Email,1,1,0.012359807030686731,New
386,2024-11-15,136,Gold,South,Push,0,1,0.01289349818341462,Warm
387,2025-01-02,88,Bronze,South,Email,1,1,0.007454501394245883,New
388,2023-03-09,753,Bronze,North,Push,1,1,0.009477358752949172,Lapsed
389,2023-01-16,805,Gold,West,Email,1,1,0.01980668020639725,Lapsed
390,2024-10-19,163,Bronze,East,Push,0,1,0.010199579242734963,Lapsed
391,2023-05-22,679,Silver,North,Email,1,1,0.012713257630669113,Warm
392,2024-09-27,185,Gold,South,Email,1,0,0.012985779212785691,Warm
393,2024-04-16,349,Bronze,North,Email,0,0,0.011272080902322606,Lapsed
394,2023-09-27,551,Bronze,East,Email,1,1,0.014862525345641461,Lapsed
395,2023-06-14,656,Silver,East,Email,1,0,0.0170523462015481,Warm
396,2023-01-31,790,Silver,North,SMS,1,0,0.016307296098734842,Warm
397,2025-01-22,68,Bronze,West,Email,1,1,0.011181300736509548,New
398,2024-09-12,200,Silver,South,SMS,1,0,0.009576326140374259,Lapsed
399,2024-06-30,274,Gold,North,Email,1,1,0.01974697197684115,Lapsed
400,2024-06-05,299,Bronze,North,Email,1,0,0.011160021933402927,Warm
401,2022-10-15,898,Bronze,North,SMS,0,0,0.013755219528607296,Lapsed
402,2023-04-25,706,Silver,West,Email,0,0,0.019805022099998654,Lapsed
403,2024-05-27,308,Gold,South,Email,1,1,0.015139729380573567,Lapsed
404,2022-11-07,875,Gold,West,SMS,1,1,0.019978428847098263,Lapsed
405,2023-12-23,464,Bronze,North,Email,1,1,0.011353262726639612,Lapsed
406,2023-12-22,465,Gold,South,Email,1,1,0.021023663130114074,Warm
407,2024-02-18,407,Silver,South,Push,0,0,0.010738070948042027,Lapsed
408,2024-10-27,155,Silver,South,Email,1,0,0.013096797121240173,Warm
409,2022-12-10,842,Bronze,North,Email,1,0,0.007393833506930653,Lapsed
410,2025-02-17,42,Bronze,North,Email,1,0,0.008675925797513948,New
411,2024-10-01,181,Silver,West,Email,1,0,0.009876300112071083,Lapsed
412,2024-08-14,229,Bronze,East,Push,1,1,0.008440067015365269,Lapsed
413,2024-07-02,272,Bronze,North,Email,1,1,0.00897142628682791,Lapsed
414,2024-11-07,144,Gold,West,Push,1,1,0.015644512659688217,Lapsed
415,2025-02-14,45,Bronze,South,Email,1,0,0.007439457036472398,New
416,2023-07-21,619,Gold,West,Email,1,0,0.023350416066346903,Lapsed
417,2022-11-09,873,Silver,West,Email,1,1,0.01317514139709288,Lapsed
418,2024-11-16,135,Gold,North,Email,1,0,0.01561560436494769,Warm
419,2024-06-17,287,Bronze,West,Email,1,1,0.010167737331866171,Warm
420,2023-12-17,470,Silver,North,Email,1,0,0.015039018850656345,Warm
421,2022-12-16,836,Silver,South,Email,1,0,0.014726447221157965,Warm
422,2023-07-06,634,Gold,East,Email,0,1,0.01971810119156207,Lapsed
423,2023-05-05,696,Bronze,East,Email,1,1,0.01441727520784591,Lapsed
424,2023-10-13,535,Bronze,North,SMS,0,0,0.013441088684981964,Lapsed
425,2024-03-04,392,Gold,North,SMS,1,1,0.020634868067955264,Lapsed
426,2024-09-09,203,Bronze,South,Email,1,0,0.012869588100167709,Lapsed
427,2023-02-09,781,Silver,South,SMS,1,0,0.014247772271783973,Lapsed
428,2023-04-02,729,Bronze,South,Email,1,1,0.012299523713911163,Warm
429,2025-02-08,51,Bronze,North,Email,1,0,0.006574696789234046,New
430,2023-06-18,652,Silver,West,SMS,1,0,0.015586135100713489,Warm
431,2024-12-18,103,Silver,West,Email,1,1,0.010415088734236676,Warm
432,2023-05-29,672,Silver,West,Email,1,0,0.015823498824554243,Lapsed
433,2023-03-14,748,Silver,North,Email,0,0,0.01763979465166821,Lapsed
434,2024-11-07,144,Silver,North,Email,1,0,0.011821849675506717,Lapsed
435,2024-02-18,407,Platinum,East,Email,1,1,0.02252760743773164,Warm
436,2024-11-14,137,Bronze,East,SMS,1,0,0.006992469926026907,Lapsed
437,2023-10-25,523,Bronze,East,Email,1,1,0.009025586891832903,Warm
438,2022-12-16,836,Bronze,North,Email,0,0,0.011526773866720621,Lapsed
439,2024-12-21,100,Silver,West,Email,1,0,0.009516951008827903,Warm
440,2024-03-21,375,Bronze,South,Push,0,1,0.011779883999153636,Lapsed
441,2022-11-06,876,Silver,South,SMS,1,1,0.015178849150373826,Warm
442,2024-06-13,291,Bronze,East,Email,1,0,0.008935778190482153,Lapsed
443,2024-11-06,145,Silver,North,Email,1,1,0.01221373895266103,Lapsed
444,2024-01-01,455,Gold,North,Email,1,1,0.020494066921416674,Lapsed
445,2023-12-15,472,Silver,West,Push,1,0,0.012964758836183032,Lapsed
446,2023-08-03,606,Silver,East,Push,1,0,0.014879629383235908,Warm
447,2024-06-02,302,Bronze,North,Email,0,0,0.00983259904168362,Warm
448,2022-11-21,861,Silver,South,Email,1,1,0.016168284644582868,Warm
449,2023-12-04,483,Bronze,North,Email,1,0,0.008582169797095335,Lapsed
450,2024-06-25,279,Gold,West,Email,1,0,0.016401423710767946,Lapsed
451,2022-11-17,865,Bronze,West,Email,1,1,0.013752165476939155,Lapsed
452,2022-12-18,834,Bronze,East,SMS,1,0,0.010637987815179958,Lapsed
453,2023-12-23,464,Bronze,West,Email,1,1,0.01298185463680614,Warm
454,2025-02-08,51,Silver,South,Email,1,0,0.010628484779577646,New
455,2023-09-29,549,Gold,West,SMS,1,1,0.022243018148250637,Lapsed
456,2023-11-04,513,Bronze,South,Email,1,1,0.010260412546314279,Warm
457,2024-10-24,158,Bronze,West,SMS,1,1,0.005733192992031367,Lapsed
458,2023-08-28,581,Bronze,West,Email,1,1,0.011239630947891667,Lapsed
459,2023-03-01,761,Platinum,South,Email,1,1,0.02332809555143095,Lapsed
460,2024-11-29,122,Gold,North,Email,1,0,0.017567880440627782,Lapsed
461,2023-06-11,659,Bronze,North,Push,0,0,0.010162400889823205,Lapsed
462,2024-10-30,152,Silver,South,Email,0,1,0.01019511243949839,Active
463,2023-05-20,681,Gold,North,SMS,1,1,0.020502282709776536,Lapsed
464,2024-03-02,394,Silver,South,Email,1,1,0.016780067980967737,Lapsed
465,2025-02-24,35,Silver,East,SMS,1,1,0.009822334142645595,New
466,2022-11-12,870,Silver,North,Email,1,1,0.016756012111386963,Lapsed
467,2024-10-08,174,Silver,West,Email,1,0,0.012306404377763027,Lapsed
468,2023-09-30,548,Bronze,North,Email,0,0,0.007464181259916185,Warm
469,2024-09-25,187,Bronze,North,Email,1,1,0.009717198887725634,Warm
470,2022-12-11,841,Bronze,North,Email,1,1,0.011627171441399213,Lapsed
471,2023-05-29,672,Bronze,West,Email,1,0,0.009453270560087892,Warm
472,2023-04-02,729,Bronze,South,Email,1,1,0.015066715718277977,Lapsed
473,2024-02-20,405,Gold,North,Push,1,0,0.022741943748573388,Lapsed
474,2024-01-20,436,Gold,North,SMS,1,0,0.020872050376350412,Lapsed
475,2023-08-28,581,Bronze,South,Email,1,1,0.01108160345421566,Warm
476,2023-04-19,712,Bronze,West,Email,1,1,0.014608074227112777,Lapsed
477,2023-02-24,766,Silver,East,Email,1,0,0.017643469206613503,Warm
478,2025-02-14,45,Silver,South,SMS,1,1,0.009101416094958212,New
479,2023-08-02,607,Bronze,South,Email,1,0,0.01105189293700509,Warm
480,2024-11-27,124,Gold,North,Email,1,0,0.01664440793357556,Lapsed
481,2024-06-24,280,Bronze,East,Email,1,1,0.008138622933760784,Warm
482,2023-03-11,751,Bronze,South,Email,1,0,0.015868824564338906,Lapsed
483,2024-07-27,247,Silver,East,Email,1,1,0.014177125223306882,Lapsed
484,2023-04-08,723,Silver,North,Email,1,0,0.01526971903726922,Warm
485,2024-01-24,432,Bronze,North,SMS,1,0,0.0204773755919873,Warm
486,2024-08-11,232,Silver,East,Push,0,1,0.011370467199442827,Active
487,2024-05-15,320,Gold,East,SMS,0,0,0.019653295313529415,Warm
488,2023-11-26,491,Bronze,South,Email,1,1,0.009752213752454482,Lapsed
489,2023-05-06,695,Silver,West,Push,0,1,0.014791794761706726,Warm
490,2023-09-21,557,Bronze,West,Email,0,0,0.012463854800919414,Active
491,2022-12-11,841,Silver,West,Email,1,1,0.015982338591197652,Lapsed
492,2023-02-06,784,Bronze,South,SMS,1,1,0.010898549443439888,Lapsed
493,2023-05-16,685,Bronze,West,Email,0,1,0.012064840922990426,Lapsed
494,2023-09-24,554,Bronze,East,Email,1,0,0.013230942545317127,Warm
495,2024-06-22,282,Gold,East,SMS,1,0,0.01951744371496521,Lapsed
496,2024-03-08,388,Bronze,East,Email,1,1,0.017045401917274793,Lapsed
497,2024-11-18,133,Gold,North,Email,1,1,0.01785334834779618,Warm
498,2024-04-10,355,Bronze,East,Email,1,1,0.009657589906082781,Lapsed
499,2022-12-16,836,Gold,West,Push,1,1,0.01938262193828669,Warm
500,2024-02-25,400,Silver,West,Email,1,0,0.016359045227348275,Lapsed
501,2024-11-23,128,Bronze,South,Email,1,1,0.007350173350465906,Warm
502,2023-08-12,597,Silver,West,Email,0,1,0.014176200711181305,Warm
503,2022-11-15,867,Gold,North,Email,1,0,0.018746607264865617,Warm
504,2023-02-06,784,Silver,West,Email,1,1,0.01530632995943501,Lapsed
505,2024-07-06,268,Bronze,East,Push,1,1,0.006387761358490256,Active
506,2024-02-01,424,Silver,East,SMS,1,0,0.01583269217394744,Warm
507,2023-11-26,491,Silver,East,Push,1,0,0.012879503476532406,Lapsed
508,2024-07-29,245,Bronze,West,Email,1,1,0.011123522927085676,Lapsed
509,2024-07-11,263,Silver,North,SMS,1,1,0.016050987115980814,Lapsed
510,2024-08-08,235,Bronze,South,Push,1,0,0.008320253983294734,Warm
511,2022-10-18,895,Bronze,West,Email,0,0,0.007617310086118195,Lapsed
512,2023-05-22,679,Silver,North,Email,0,0,0.01983741423816925,Lapsed
513,2023-03-01,761,Platinum,East,Email,1,1,0.023586475479934147,Lapsed
514,2023-03-22,740,Bronze,East,Email,1,0,0.013041281257870135,Warm
515,2022-11-18,864,Bronze,West,Email,1,1,0.009044614062470006,Warm
516,2024-11-30,121,Bronze,West,SMS,1,1,0.011450757416091974,Lapsed
517,2023-01-24,797,Silver,North,Email,1,0,0.0118008842413527,Lapsed
518,2025-01-03,87,Bronze,East,Push,1,1,0.004866089203024811,New
519,2024-01-13,443,Bronze,East,SMS,1,1,0.013629123806284036,Lapsed
520,2023-10-01,547,Bronze,East,Email,1,0,0.009102951114001577,Warm
521,2024-04-24,341,Gold,North,Email,1,0,0.020567903717547718,Lapsed
522,2024-10-25,157,Bronze,South,SMS,1,0,0.009282332137315887,Warm
523,2024-09-15,197,Silver,East,Email,1,1,0.013479622118027555,Active
524,2023-03-15,747,Bronze,North,Email,1,0,0.014427065608021428,Warm
525,2024-05-28,307,Bronze,East,Email,1,1,0.007589938264048643,Warm
526,2024-06-05,299,Bronze,North,Push,1,0,0.013703887266985158,Lapsed
527,2022-12-19,833,Bronze,West,Email,1,0,0.011342948115831981,Lapsed
528,2024-10-27,155,Silver,West,SMS,1,0,0.013248276610903376,Lapsed
529,2022-12-26,826,Bronze,East,Push,1,0,0.015052119769253464,Warm
530,2022-12-21,831,Bronze,West,Email,1,1,0.011848093356073123,Lapsed
531,2023-09-28,550,Bronze,West,Email,1,1,0.016717025568993054,Lapsed
532,2024-10-08,174,Bronze,West,Email,1,1,0.004770504949943085,Lapsed
533,2024-10-17,165,Bronze,East,Email,1,0,0.01226699666141218,Warm
534,2024-06-27,277,Bronze,South,Email,0,1,0.0081171097114222,Lapsed
535,2023-10-16,532,Bronze,West,Email,1,0,0.009179112191468716,Warm
536,2024-10-19,163,Silver,East,Email,1,0,0.01726927796910526,Warm
537,2024-01-30,426,Gold,South,Email,1,1,0.015658363340806735,Warm
538,2024-11-21,130,Silver,East,Email,1,1,0.009228833026115905,Lapsed
539,2023-11-17,500,Bronze,North,Email,1,0,0.013979952424816387,Lapsed
540,2025-02-11,48,Platinum,West,SMS,1,0,0.01783171733073087,New
541,2023-06-24,646,Platinum,West,Email,1,0,0.023536049843063726,Active
542,2025-01-12,78,Silver,North,SMS,1,0,0.008643076989116802,New
543,2024-09-13,199,Bronze,North,Email,1,1,0.008715664481452208,Lapsed
544,2024-10-01,181,Silver,West,Email,1,1,0.01137405670151473,Warm
545,2023-03-10,752,Platinum,North,Email,1,1,0.022372428054790283,Warm
546,2025-01-14,76,Silver,East,Push,1,0,0.009481293315815147,New
547,2024-02-22,403,Silver,South,Email,1,1,0.01614031458521164,Lapsed
548,2023-10-04,544,Silver,East,Email,1,1,0.0167358249712729,Warm
549,2023-12-09,478,Platinum,North,Email,0,1,0.025876167294617117,Lapsed
550,2023-07-18,622,Bronze,North,Email,1,0,0.010984707111603447,Warm
551,2023-04-03,728,Bronze,East,Push,1,0,0.009431870191771125,Warm
552,2024-03-24,372,Gold,South,SMS,1,1,0.02078557929054489,Lapsed
553,2023-03-12,750,Bronze,West,Email,1,1,0.010215788141721619,Lapsed
554,2024-05-29,306,Bronze,West,Email,1,1,0.007471263845100485,Lapsed
555,2022-10-27,886,Bronze,West,Email,1,0,0.012254668178768274,Lapsed
556,2023-12-19,468,Bronze,South,SMS,1,0,0.010482981737571305,Lapsed
557,2023-05-31,670,Bronze,South,Email,0,1,0.009422957466287595,Warm
558,2023-01-30,791,Silver,North,Email,1,1,0.013991924846428297,Active
559,2023-04-12,719,Bronze,East,Email,1,0,0.009066570981820067,Warm
560,2023-02-20,770,Silver,South,Push,1,1,0.015378860407318678,Lapsed
561,2023-11-21,496,Bronze,West,Email,0,1,0.009789774170670326,Warm
562,2025-01-23,67,Gold,East,Email,1,1,0.016558526300434997,New
563,2023-12-29,458,Silver,North,Email,1,1,0.017544089522790955,Lapsed
564,2024-09-25,187,Platinum,South,SMS,1,0,0.017555432216811162,Lapsed
565,2023-01-18,803,Bronze,East,Email,1,1,0.011540158461644542,Warm
566,2024-08-08,235,Bronze,West,SMS,1,1,0.01235473724380037,Lapsed
567,2024-08-15,228,Gold,South,SMS,1,1,0.01822686688706575,Lapsed
568,2024-07-28,246,Gold,East,Email,1,1,0.019276889754401096,Warm
569,2023-08-20,589,Bronze,North,Push,1,0,0.014122796281180301,Lapsed
570,2023-10-22,526,Silver,West,Email,1,0,0.015164969413752456,Lapsed
571,2022-11-27,855,Silver,East,SMS,1,1,0.019458794143430727,Lapsed
572,2024-03-04,392,Bronze,West,Email,1,0,0.010897127311313308,Lapsed
573,2024-06-29,275,Silver,South,Email,1,1,0.012330106210586804,Lapsed
574,2025-01-18,72,Bronze,West,Email,1,0,0.007158813301712159,New
575,2025-02-23,36,Bronze,East,Email,0,0,0.006113318009453267,New
576,2024-04-10,355,Gold,North,Email,1,1,0.019288715935276698,Lapsed
577,2022-12-17,835,Silver,East,Email,1,0,0.013949634144637327,Warm
578,2023-12-02,485,Gold,South,Email,1,1,0.01803602170843493,Warm
579,2023-01-14,807,Silver,West,SMS,1,1,0.01841992580215874,Lapsed
580,2024-12-03,118,Platinum,West,Email,1,0,0.0184438571201013,Lapsed
581,2024-12-10,111,Bronze,South,Email,1,0,0.008827658267563642,Warm
582,2023-03-07,755,Bronze,South,Email,1,1,0.007891116551441493,Warm
583,2024-11-29,122,Bronze,West,SMS,1,1,0.013182986873529114,Warm
584,2025-01-15,75,Silver,West,Email,1,0,0.009355835887157998,New
585,2024-03-15,381,Silver,East,Email,1,1,0.013808580728435813,Lapsed
586,2022-12-18,834,Silver,East,Push,1,1,0.015598369865805055,Warm
587,2023-07-11,629,Bronze,South,Email,0,0,0.011487891818003464,Lapsed
588,2024-12-05,116,Bronze,South,SMS,1,1,0.007969210458134299,Lapsed
589,2023-03-04,758,Gold,West,SMS,1,1,0.019773786950430423,Warm
590,2023-02-27,763,Gold,East,Email,1,1,0.0186722366760471,Lapsed
591,2023-04-05,726,Bronze,North,Email,0,0,0.010927401649526207,Active
592,2023-01-06,815,Silver,South,Email,1,0,0.00939987230716006,Lapsed
593,2024-08-05,238,Silver,South,SMS,1,1,0.014974680280537228,Active
594,2022-10-31,882,Silver,North,Push,1,0,0.021188663839301257,Lapsed
595,2024-05-26,309,Bronze,West,Email,1,1,0.013650556194280862,Warm
596,2023-04-04,727,Silver,North,Email,1,0,0.01787965442337283,Lapsed
597,2023-10-14,534,Bronze,South,Email,1,1,0.012314020183663708,Lapsed
598,2023-04-23,708,Bronze,West,Email,1,1,0.012260866403957859,Warm
599,2023-09-02,576,Gold,North,Email,1,1,0.021864269608737056,Warm
600,2023-08-21,588,Bronze,South,Push,1,1,0.010228047120047375,Warm
601,2023-09-12,566,Bronze,East,Email,1,1,0.01023709895145955,Lapsed
602,2023-04-24,707,Bronze,South,Email,0,0,0.00647956735602972,Warm
603,2023-05-29,672,Bronze,South,Email,1,0,0.010856556129028775,Warm
604,2024-11-04,147,Silver,East,Push,1,0,0.011093391320606778,Warm
605,2023-03-14,748,Bronze,West,Email,1,0,0.011887835797833842,Lapsed
606,2023-11-21,496,Silver,West,SMS,1,1,0.016771538959472473,Lapsed
607,2024-05-24,311,Gold,North,SMS,1,1,0.018809423740617212,Warm
608,2023-12-10,477,Bronze,East,SMS,1,1,0.011596176108586771,Lapsed
609,2022-11-11,871,Gold,East,Email,0,0,0.019063955590972993,Warm
610,2023-02-14,776,Bronze,South,SMS,0,0,0.010946241749594495,Lapsed
611,2023-03-07,755,Bronze,North,Email,1,1,0.0125887358459606,Warm
612,2024-01-24,432,Bronze,East,Email,0,0,0.009585313752649156,Lapsed
613,2023-04-19,712,Bronze,South,SMS,1,1,0.010210205908063846,Lapsed
614,2024-03-31,365,Bronze,West,Email,1,1,0.006722707425510333,Lapsed
615,2023-07-14,626,Bronze,North,Email,1,0,0.01603015876079728,Lapsed
616,2023-08-23,586,Gold,North,SMS,1,1,0.01877400037801439,Lapsed
617,2024-07-27,247,Silver,West,SMS,1,0,0.014300061411408127,Warm
618,2024-07-13,261,Gold,West,Push,1,1,0.018344113549850126,Warm
619,2025-01-07,83,Silver,South,SMS,1,0,0.008519445424403468,New
620,2024-10-31,151,Silver,East,Email,1,0,0.013352889843356513,Lapsed
621,2024-02-18,407,Bronze,West,Email,1,1,0.01181064463021325,Warm
622,2024-01-11,445,Silver,North,Email,1,1,0.013156225827766948,Lapsed
623,2024-10-09,173,Bronze,East,Email,0,1,0.007838108218395298,Lapsed
624,2024-03-04,392,Gold,East,Email,1,1,0.017768208974837968,Warm
625,2023-09-23,555,Gold,South,SMS,1,1,0.020340230950086878,Active
626,2024-08-11,232,Bronze,West,Email,1,1,0.010592243009684983,Warm
627,2024-05-11,324,Silver,West,SMS,1,0,0.012531037882793736,Active
628,2024-04-16,349,Silver,South,Email,1,1,0.014085005512001487,Lapsed
629,2023-12-18,469,Silver,North,SMS,1,0,0.015332377445716066,Warm
630,2024-04-17,348,Bronze,West,Email,0,1,0.010813116112935945,Lapsed
631,2023-05-30,671,Silver,East,SMS,1,0,0.016506755838476547,Lapsed
632,2024-05-21,314,Gold,North,Email,1,1,0.019827569024979022,Active
633,2024-02-18,407,Bronze,East,Email,1,1,0.009635421298823001,Warm
634,2024-04-05,360,Silver,East,Email,1,0,0.010852602864610612,Warm
635,2024-09-23,189,Bronze,North,Push,1,1,0.008857214279179324,Lapsed
636,2023-07-14,626,Gold,South,Email,1,1,0.01943498697963645,Lapsed
637,2024-08-09,234,Bronze,West,Email,1,1,0.005298709199088996,Lapsed
638,2024-06-16,288,Bronze,West,SMS,1,0,0.009127856504060713,Warm
639,2023-04-12,719,Bronze,South,SMS,1,0,0.009425582603903901,Lapsed
640,2022-11-27,855,Gold,North,SMS,1,1,0.019878912450503144,Lapsed
641,2023-07-27,613,Silver,South,Push,0,1,0.012805293143520401,Lapsed
642,2022-12-25,827,Bronze,East,Email,0,0,0.012459052487803619,Lapsed
643,2023-02-17,773,Bronze,South,SMS,1,0,0.008212498461153824,Lapsed
644,2024-01-08,448,Silver,East,Email,1,0,0.015917420285473525,Lapsed
645,2023-05-01,700,Bronze,North,Push,1,1,0.01388613218665222,Warm
646,2024-05-20,315,Bronze,West,SMS,1,0,0.012611697254606128,Warm
647,2024-01-26,430,Platinum,West,Push,1,1,0.023149001497137448,Lapsed
648,2023-11-22,495,Bronze,West,Email,1,1,0.014058685276249185,Warm
649,2022-11-17,865,Silver,South,SMS,1,1,0.013962752865621722,Warm
650,2023-02-22,768,Bronze,East,Push,1,0,0.011266947269845966,Lapsed
651,2024-01-01,455,Silver,South,Email,1,1,0.015836525134191773,Lapsed
652,2023-08-12,597,Silver,South,Email,1,1,0.014816159328956144,Lapsed
653,2024-09-06,206,Bronze,East,Push,1,0,0.0074661374045578086,Warm
654,2023-04-02,729,Silver,West,Push,1,1,0.013469919287189727,Warm
655,2023-11-06,511,Gold,West,SMS,1,1,0.022194358505238664,Warm
656,2023-11-24,493,Gold,North,Email,1,1,0.021442640868719276,Lapsed
657,2023-05-05,696,Bronze,East,Email,1,1,0.011362697067717722,Warm
658,2023-08-29,580,Bronze,North,Email,0,0,0.012978704205104774,Lapsed
